"id","chart_template_id:id","code","parent_id:id","name","user_type_id:id","reconcile"
"ao_0","l10n_ao.l10n_ao_chart_template",0,,"Account Chart - Angola","account_parent_v10.data_account_type_view",0
"ao_1","l10n_ao.l10n_ao_chart_template",1,"l10n_ao.ao_0","MEIOS FIXOS E INVESTIMENTOS","account_parent_v10.data_account_type_view",0
"ao_11","l10n_ao.l10n_ao_chart_template",11,"l10n_ao.ao_1","IMOBILIZAÇÕES CORPÓREAS","account_parent_v10.data_account_type_view",0
"ao_111","l10n_ao.l10n_ao_chart_template",111,"l10n_ao.ao_11","Terrenos e recursos naturais","account_parent_v10.data_account_type_view",0
"ao_111100","l10n_ao.l10n_ao_chart_template",111100,"l10n_ao.ao_111","Terrenos em bruto","account.data_account_type_current_assets",0
"ao_111200","l10n_ao.l10n_ao_chart_template",111200,"l10n_ao.ao_111","Terrenos com arranjos","account.data_account_type_current_assets",0
"ao_111300","l10n_ao.l10n_ao_chart_template",111300,"l10n_ao.ao_111","Subsolo","account.data_account_type_current_assets",0
"ao_1114","l10n_ao.l10n_ao_chart_template",1114,"l10n_ao.ao_111","Terrenos com edifícios","account_parent_v10.data_account_type_view",0
"ao_111410","l10n_ao.l10n_ao_chart_template",111410,"l10n_ao.ao_1114","Relativos a edifícios industriais","account.data_account_type_current_assets",0
"ao_111420","l10n_ao.l10n_ao_chart_template",111420,"l10n_ao.ao_1114","Relativos a edifícios administrativos e comerciais","account.data_account_type_current_assets",0
"ao_111430","l10n_ao.l10n_ao_chart_template",111430,"l10n_ao.ao_1114","Relativos a outros edifícios","account.data_account_type_current_assets",0
"ao_112","l10n_ao.l10n_ao_chart_template",112,"l10n_ao.ao_11","Edifícios e Outras Construções","account_parent_v10.data_account_type_view",0
"ao_1121","l10n_ao.l10n_ao_chart_template",1121,"l10n_ao.ao_112","Edifícios","account_parent_v10.data_account_type_view",0
"ao_112110","l10n_ao.l10n_ao_chart_template",112110,"l10n_ao.ao_1121","Integrados em conjuntos industriais","account.data_account_type_current_assets",0
"ao_112120","l10n_ao.l10n_ao_chart_template",112120,"l10n_ao.ao_1121","Integrados em conjuntos administrativos e comerciais","account.data_account_type_current_assets",0
"ao_112130","l10n_ao.l10n_ao_chart_template",112130,"l10n_ao.ao_1121","Outros conjuntos industriais","account.data_account_type_current_assets",0
"ao_112140","l10n_ao.l10n_ao_chart_template",112140,"l10n_ao.ao_1121","Implantados em propriedade alheia","account.data_account_type_current_assets",0
"ao_112200","l10n_ao.l10n_ao_chart_template",112200,"l10n_ao.ao_112","Outras construções","account.data_account_type_current_assets",0
"ao_112300","l10n_ao.l10n_ao_chart_template",112300,"l10n_ao.ao_112","Instalações","account.data_account_type_current_assets",0
"ao_113","l10n_ao.l10n_ao_chart_template",113,"l10n_ao.ao_11","Equipamento Básico","account_parent_v10.data_account_type_view",0
"ao_113100","l10n_ao.l10n_ao_chart_template",113100,"l10n_ao.ao_113","Material industrial","account.data_account_type_current_assets",0
"ao_113200","l10n_ao.l10n_ao_chart_template",113200,"l10n_ao.ao_113","Ferramentas industriais","account.data_account_type_current_assets",0
"ao_113300","l10n_ao.l10n_ao_chart_template",113300,"l10n_ao.ao_113","Melhoramentos em equipamentos básicos","account.data_account_type_current_assets",0
"ao_114","l10n_ao.l10n_ao_chart_template",114,"l10n_ao.ao_11","Equipamentos de carga e transporte","account_parent_v10.data_account_type_view",0
"ao_114100","l10n_ao.l10n_ao_chart_template",114100,"l10n_ao.ao_114","Equipamentos de carga e transporte","account.data_account_type_current_assets",0
"ao_115","l10n_ao.l10n_ao_chart_template",115,"l10n_ao.ao_11","Equipamento administrativo","account_parent_v10.data_account_type_view",0
"ao_115100","l10n_ao.l10n_ao_chart_template",115100,"l10n_ao.ao_115","Equipamento administrativo","account.data_account_type_current_assets",0
"ao_116","l10n_ao.l10n_ao_chart_template",116,"l10n_ao.ao_11","Taras e vasilhame","account_parent_v10.data_account_type_view",0
"ao_116100","l10n_ao.l10n_ao_chart_template",116100,"l10n_ao.ao_116","Taras e vasilhame","account.data_account_type_current_assets",0
"ao_119","l10n_ao.l10n_ao_chart_template",119,"l10n_ao.ao_11","Outras imobilizações corpóreas","account_parent_v10.data_account_type_view",0
"ao_119100","l10n_ao.l10n_ao_chart_template",119100,"l10n_ao.ao_119","Outras imobilizações corpóreas","account.data_account_type_current_assets",0
"ao_12","l10n_ao.l10n_ao_chart_template",12,"l10n_ao.ao_1","IMOBILIZAÇÕES INCORPÓREAS","account_parent_v10.data_account_type_view",0
"ao_121","l10n_ao.l10n_ao_chart_template",121,"l10n_ao.ao_12","Trespasses","account_parent_v10.data_account_type_view",0
"ao_121100","l10n_ao.l10n_ao_chart_template",121100,"l10n_ao.ao_121","Trespasses","account.data_account_type_current_assets",0
"ao_122","l10n_ao.l10n_ao_chart_template",122,"l10n_ao.ao_12","Despesas de investigação e desenvolvimento","account_parent_v10.data_account_type_view",0
"ao_122100","l10n_ao.l10n_ao_chart_template",122100,"l10n_ao.ao_122","Despesas de investigação e desenvolvimento","account.data_account_type_current_assets",0
"ao_123","l10n_ao.l10n_ao_chart_template",123,"l10n_ao.ao_12","Propriedade industrial e outros direitos e contratos","account_parent_v10.data_account_type_view",0
"ao_123100","l10n_ao.l10n_ao_chart_template",123100,"l10n_ao.ao_123","Propriedade industrial e outros direitos e contratos","account.data_account_type_current_assets",0
"ao_124","l10n_ao.l10n_ao_chart_template",124,"l10n_ao.ao_12","Despesas de constituição","account_parent_v10.data_account_type_view",0
"ao_124100","l10n_ao.l10n_ao_chart_template",124100,"l10n_ao.ao_124","Despesas de constituição","account.data_account_type_current_assets",0
"ao_129","l10n_ao.l10n_ao_chart_template",129,"l10n_ao.ao_12","Outras imobilizações incorpóreas","account_parent_v10.data_account_type_view",0
"ao_129100","l10n_ao.l10n_ao_chart_template",129100,"l10n_ao.ao_129","Outras imobilizações incorpóreas","account.data_account_type_current_assets",0
"ao_13","l10n_ao.l10n_ao_chart_template",13,"l10n_ao.ao_1","INVESTIMENTOS FINANCEIROS","account_parent_v10.data_account_type_view",0
"ao_131","l10n_ao.l10n_ao_chart_template",131,"l10n_ao.ao_13","Empresas Subsidiárias","account_parent_v10.data_account_type_view",0
"ao_131100","l10n_ao.l10n_ao_chart_template",131100,"l10n_ao.ao_131","Partes de capital","account.data_account_type_current_assets",0
"ao_131200","l10n_ao.l10n_ao_chart_template",131200,"l10n_ao.ao_131","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_131300","l10n_ao.l10n_ao_chart_template",131300,"l10n_ao.ao_131","Empréstimos","account.data_account_type_current_assets",0
"ao_132","l10n_ao.l10n_ao_chart_template",132,"l10n_ao.ao_13","Empresas associadas","account_parent_v10.data_account_type_view",0
"ao_132100","l10n_ao.l10n_ao_chart_template",132100,"l10n_ao.ao_132","Partes de capital","account.data_account_type_current_assets",0
"ao_132200","l10n_ao.l10n_ao_chart_template",132200,"l10n_ao.ao_132","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_132300","l10n_ao.l10n_ao_chart_template",132300,"l10n_ao.ao_132","Empréstimos","account.data_account_type_current_assets",0
"ao_133","l10n_ao.l10n_ao_chart_template",133,"l10n_ao.ao_13","Outras empresas","account_parent_v10.data_account_type_view",0
"ao_133100","l10n_ao.l10n_ao_chart_template",133100,"l10n_ao.ao_133","Partes de capital","account.data_account_type_current_assets",0
"ao_133200","l10n_ao.l10n_ao_chart_template",133200,"l10n_ao.ao_133","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_133300","l10n_ao.l10n_ao_chart_template",133300,"l10n_ao.ao_133","Empréstimos","account.data_account_type_current_assets",0
"ao_134","l10n_ao.l10n_ao_chart_template",134,"l10n_ao.ao_13","Investimentos em imóveis","account_parent_v10.data_account_type_view",0
"ao_134100","l10n_ao.l10n_ao_chart_template",134100,"l10n_ao.ao_134","Investimentos em imóveis","account.data_account_type_current_assets",0
"ao_135","l10n_ao.l10n_ao_chart_template",135,"l10n_ao.ao_13","Fundos","account_parent_v10.data_account_type_view",0
"ao_135100","l10n_ao.l10n_ao_chart_template",135100,"l10n_ao.ao_135","Fundos","account.data_account_type_current_assets",0
"ao_139","l10n_ao.l10n_ao_chart_template",139,"l10n_ao.ao_13","Outros investimentos financeiros","account_parent_v10.data_account_type_view",0
"ao_139100","l10n_ao.l10n_ao_chart_template",139100,"l10n_ao.ao_139","Diamantes","account.data_account_type_current_assets",0
"ao_139200","l10n_ao.l10n_ao_chart_template",139200,"l10n_ao.ao_139","Ouro","account.data_account_type_current_assets",0
"ao_139300","l10n_ao.l10n_ao_chart_template",139300,"l10n_ao.ao_139","Depósitos bancários","account.data_account_type_current_assets",0
"ao_14","l10n_ao.l10n_ao_chart_template",14,"l10n_ao.ao_1","IMOBILIZAÇÕES EM CURSO","account_parent_v10.data_account_type_view",0
"ao_141","l10n_ao.l10n_ao_chart_template",141,"l10n_ao.ao_14","Obra em curso","account_parent_v10.data_account_type_view",0
"ao_141100","l10n_ao.l10n_ao_chart_template",141100,"l10n_ao.ao_141","Obra em curso","account.data_account_type_current_assets",0
"ao_142","l10n_ao.l10n_ao_chart_template",142,"l10n_ao.ao_14","Obra em curso","account_parent_v10.data_account_type_view",0
"ao_142100","l10n_ao.l10n_ao_chart_template",142100,"l10n_ao.ao_142","Obra em curso","account.data_account_type_current_assets",0
"ao_147","l10n_ao.l10n_ao_chart_template",147,"l10n_ao.ao_14","Adiantamentos por conta de imobilizado corpóreo","account_parent_v10.data_account_type_view",0
"ao_147100","l10n_ao.l10n_ao_chart_template",147100,"l10n_ao.ao_147","Adiantamentos por conta de imobilizado corpóreo","account.data_account_type_current_assets",0
"ao_148","l10n_ao.l10n_ao_chart_template",148,"l10n_ao.ao_14","Adiantamento por conta de imobilizado incorpóreo","account_parent_v10.data_account_type_view",0
"ao_148100","l10n_ao.l10n_ao_chart_template",148100,"l10n_ao.ao_148","Adiantamentos por conta de imobilizado incorpóreo","account.data_account_type_current_assets",0
"ao_149","l10n_ao.l10n_ao_chart_template",149,"l10n_ao.ao_14","Adiantamentos por conta de investimentos financeiros","account_parent_v10.data_account_type_view",0
"ao_149100","l10n_ao.l10n_ao_chart_template",149100,"l10n_ao.ao_149","Adiantamentos por conta de investimentos financeiros","account.data_account_type_current_assets",0
"ao_18","l10n_ao.l10n_ao_chart_template",18,"l10n_ao.ao_1","AMORTIZAÇÕES ACUMULADAS","account_parent_v10.data_account_type_view",0
"ao_181","l10n_ao.l10n_ao_chart_template",181,"l10n_ao.ao_18","Imobilizações corpóreas","account_parent_v10.data_account_type_view",0
"ao_181100","l10n_ao.l10n_ao_chart_template",181100,"l10n_ao.ao_181","Terrenos e recursos naturais","account.data_account_type_current_assets",0
"ao_181200","l10n_ao.l10n_ao_chart_template",181200,"l10n_ao.ao_181","Edifícios e outras construções","account.data_account_type_current_assets",0
"ao_181300","l10n_ao.l10n_ao_chart_template",181300,"l10n_ao.ao_181","Equipamento básico","account.data_account_type_current_assets",0
"ao_181400","l10n_ao.l10n_ao_chart_template",181400,"l10n_ao.ao_181","Equipamento de carga e transporte","account.data_account_type_current_assets",0
"ao_181500","l10n_ao.l10n_ao_chart_template",181500,"l10n_ao.ao_181","Equipamento administrativo","account.data_account_type_current_assets",0
"ao_181600","l10n_ao.l10n_ao_chart_template",181600,"l10n_ao.ao_181","Taras e vasilhame","account.data_account_type_current_assets",0
"ao_181900","l10n_ao.l10n_ao_chart_template",181900,"l10n_ao.ao_181","Outras imobilizações corpóreas","account.data_account_type_current_assets",0
"ao_182","l10n_ao.l10n_ao_chart_template",182,"l10n_ao.ao_18","Imobilizações incorpóreas","account_parent_v10.data_account_type_view",0
"ao_182100","l10n_ao.l10n_ao_chart_template",182100,"l10n_ao.ao_182","Trespasses","account.data_account_type_current_assets",0
"ao_182200","l10n_ao.l10n_ao_chart_template",182200,"l10n_ao.ao_182","Despesas de investigação e desenvolvimento","account.data_account_type_current_assets",0
"ao_182300","l10n_ao.l10n_ao_chart_template",182300,"l10n_ao.ao_182","Propriedade industrial e outros direitos e contratos","account.data_account_type_current_assets",0
"ao_182400","l10n_ao.l10n_ao_chart_template",182400,"l10n_ao.ao_182","Despesas de constituição","account.data_account_type_current_assets",0
"ao_182900","l10n_ao.l10n_ao_chart_template",182900,"l10n_ao.ao_182","Outras imobilizações incorpóreas","account.data_account_type_current_assets",0
"ao_183","l10n_ao.l10n_ao_chart_template",183,"l10n_ao.ao_18","Investimentos financeiros em imóveis","account_parent_v10.data_account_type_view",0
"ao_183100","l10n_ao.l10n_ao_chart_template",183100,"l10n_ao.ao_183","Terrenos e recursos naturais","account.data_account_type_current_assets",0
"ao_183200","l10n_ao.l10n_ao_chart_template",183200,"l10n_ao.ao_183","Edifícios e outras construções","account.data_account_type_current_assets",0
"ao_19","l10n_ao.l10n_ao_chart_template",19,"l10n_ao.ao_1","PROVISÕES PARA INVESTIMENTOS FINANCEIROS","account_parent_v10.data_account_type_view",0
"ao_191","l10n_ao.l10n_ao_chart_template",191,"l10n_ao.ao_19","Empresas Subsidiárias","account_parent_v10.data_account_type_view",0
"ao_191100","l10n_ao.l10n_ao_chart_template",191100,"l10n_ao.ao_191","Partes de capital","account.data_account_type_current_assets",0
"ao_191200","l10n_ao.l10n_ao_chart_template",191200,"l10n_ao.ao_191","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_191300","l10n_ao.l10n_ao_chart_template",191300,"l10n_ao.ao_191","Empréstimos","account.data_account_type_current_assets",0
"ao_192","l10n_ao.l10n_ao_chart_template",192,"l10n_ao.ao_19","Empresas associadas","account_parent_v10.data_account_type_view",0
"ao_192100","l10n_ao.l10n_ao_chart_template",192100,"l10n_ao.ao_192","Partes de capital","account.data_account_type_current_assets",0
"ao_192200","l10n_ao.l10n_ao_chart_template",192200,"l10n_ao.ao_192","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_192300","l10n_ao.l10n_ao_chart_template",192300,"l10n_ao.ao_192","Empréstimos","account.data_account_type_current_assets",0
"ao_193","l10n_ao.l10n_ao_chart_template",193,"l10n_ao.ao_19","Outras empresas","account_parent_v10.data_account_type_view",0
"ao_193100","l10n_ao.l10n_ao_chart_template",193100,"l10n_ao.ao_193","Partes de capital","account.data_account_type_current_assets",0
"ao_193200","l10n_ao.l10n_ao_chart_template",193200,"l10n_ao.ao_193","Obrigações e títulos de participação","account.data_account_type_current_assets",0
"ao_193300","l10n_ao.l10n_ao_chart_template",193300,"l10n_ao.ao_193","Empréstimos","account.data_account_type_current_assets",0
"ao_194","l10n_ao.l10n_ao_chart_template",194,"l10n_ao.ao_19","Fundos","account_parent_v10.data_account_type_view",0
"ao_194100","l10n_ao.l10n_ao_chart_template",194100,"l10n_ao.ao_194","Partes de capital","account.data_account_type_current_assets",0
"ao_199","l10n_ao.l10n_ao_chart_template",199,"l10n_ao.ao_19","Outros investimentos financeiros","account_parent_v10.data_account_type_view",0
"ao_199100","l10n_ao.l10n_ao_chart_template",199100,"l10n_ao.ao_199","Diamantes","account.data_account_type_current_assets",0
"ao_199200","l10n_ao.l10n_ao_chart_template",199200,"l10n_ao.ao_199","Ouro","account.data_account_type_current_assets",0
"ao_199300","l10n_ao.l10n_ao_chart_template",199300,"l10n_ao.ao_199","Depósitos bancários","account.data_account_type_current_assets",0
"ao_2","l10n_ao.l10n_ao_chart_template",2,"l10n_ao.ao_0","EXISTÊNCIAS","account_parent_v10.data_account_type_view",0
"ao_21","l10n_ao.l10n_ao_chart_template",21,"l10n_ao.ao_2","COMPRAS","account_parent_v10.data_account_type_view",0
"ao_211","l10n_ao.l10n_ao_chart_template",211,"l10n_ao.ao_21","Matériais-primas,subsidiárias e de consumo","account_parent_v10.data_account_type_view",0
"ao_212","l10n_ao.l10n_ao_chart_template",212,"l10n_ao.ao_21","Mercadorias","account_parent_v10.data_account_type_view",0
"ao_212100","l10n_ao.l10n_ao_chart_template",212100,"l10n_ao.ao_212","Aquisição mercadorias","account.data_account_type_expenses",0
"ao_217","l10n_ao.l10n_ao_chart_template",217,"l10n_ao.ao_21","Devoluções de compras","account_parent_v10.data_account_type_view",0
"ao_217100","l10n_ao.l10n_ao_chart_template",217100,"l10n_ao.ao_217","Devoluções de compras","account.data_account_type_expenses",0
"ao_218","l10n_ao.l10n_ao_chart_template",218,"l10n_ao.ao_21","Descontos e abatimentos em compras","account_parent_v10.data_account_type_view",0
"ao_218100","l10n_ao.l10n_ao_chart_template",218100,"l10n_ao.ao_218","Descontos e abatimentos em compras","account.data_account_type_expenses",0
"ao_219","l10n_ao.l10n_ao_chart_template",219,"l10n_ao.ao_21","Descontos diversos","account_parent_v10.data_account_type_view",0
"ao_219100","l10n_ao.l10n_ao_chart_template",219100,"l10n_ao.ao_219","Descontos diversos","account.data_account_type_expenses",0
"ao_22","l10n_ao.l10n_ao_chart_template",22,"l10n_ao.ao_2","MATÉRIAS PRIMAS, SUBSIDIÁRIAS E DE CONSUMO","account_parent_v10.data_account_type_view",0
"ao_221","l10n_ao.l10n_ao_chart_template",221,"l10n_ao.ao_22","Matérias-primas","account_parent_v10.data_account_type_view",0
"ao_221100","l10n_ao.l10n_ao_chart_template",221100,"l10n_ao.ao_221","Matérias-primas","account.data_account_type_expenses",0
"ao_222","l10n_ao.l10n_ao_chart_template",222,"l10n_ao.ao_22","Matérias subsidiárias","account_parent_v10.data_account_type_view",0
"ao_222100","l10n_ao.l10n_ao_chart_template",222100,"l10n_ao.ao_222","Matérias subsidiárias","account.data_account_type_expenses",0
"ao_223","l10n_ao.l10n_ao_chart_template",223,"l10n_ao.ao_22","Materiais diversos","account_parent_v10.data_account_type_view",0
"ao_223100","l10n_ao.l10n_ao_chart_template",223100,"l10n_ao.ao_223","Materiais diversos","account.data_account_type_expenses",0
"ao_224","l10n_ao.l10n_ao_chart_template",224,"l10n_ao.ao_22","Embalagens de consumo","account_parent_v10.data_account_type_view",0
"ao_224100","l10n_ao.l10n_ao_chart_template",224100,"l10n_ao.ao_224","Embalagens de consumo","account.data_account_type_expenses",0
"ao_225","l10n_ao.l10n_ao_chart_template",225,"l10n_ao.ao_22","Outros materiais","account_parent_v10.data_account_type_view",0
"ao_225100","l10n_ao.l10n_ao_chart_template",225100,"l10n_ao.ao_225","Outros materiais","account.data_account_type_expenses",0
"ao_23","l10n_ao.l10n_ao_chart_template",23,"l10n_ao.ao_2","PRODUTOS E TRABALHOS EM CURSO","account_parent_v10.data_account_type_view",0
"ao_231000","l10n_ao.l10n_ao_chart_template",231000,"l10n_ao.ao_23","Produtos e trabalhos em curso","account.data_account_type_expenses",0
"ao_232000","l10n_ao.l10n_ao_chart_template",232000,"l10n_ao.ao_23","Produtos e trabalhos em curso","account.data_account_type_expenses",0
"ao_24","l10n_ao.l10n_ao_chart_template",24,"l10n_ao.ao_2","PRODUTOS ACABADOS E INTERMÉDIOS","account_parent_v10.data_account_type_view",0
"ao_241","l10n_ao.l10n_ao_chart_template",241,"l10n_ao.ao_24","Produtos acabados","account_parent_v10.data_account_type_view",0
"ao_241100","l10n_ao.l10n_ao_chart_template",241100,"l10n_ao.ao_241","Produtos acabados","account.data_account_type_expenses",0
"ao_242","l10n_ao.l10n_ao_chart_template",242,"l10n_ao.ao_24","Produtos intermédios","account_parent_v10.data_account_type_view",0
"ao_242100","l10n_ao.l10n_ao_chart_template",242100,"l10n_ao.ao_242","Produtos intermédios","account.data_account_type_expenses",0
"ao_249","l10n_ao.l10n_ao_chart_template",249,"l10n_ao.ao_24","Em poder de terceiros","account_parent_v10.data_account_type_view",0
"ao_249100","l10n_ao.l10n_ao_chart_template",249100,"l10n_ao.ao_249","Em poder de terceiros","account.data_account_type_expenses",0
"ao_25","l10n_ao.l10n_ao_chart_template",25,"l10n_ao.ao_2","SUBPRODUTOS, DESPERDÍCIOS, RESÍDUOS E REFUGOS","account_parent_v10.data_account_type_view",0
"ao_251","l10n_ao.l10n_ao_chart_template",251,"l10n_ao.ao_25","Subprodutos","account_parent_v10.data_account_type_view",0
"ao_251100","l10n_ao.l10n_ao_chart_template",251100,"l10n_ao.ao_251","Subprodutos","account.data_account_type_expenses",0
"ao_252","l10n_ao.l10n_ao_chart_template",252,"l10n_ao.ao_25","Desperdicios, resíduos e refugos","account_parent_v10.data_account_type_view",0
"ao_252100","l10n_ao.l10n_ao_chart_template",252100,"l10n_ao.ao_252","Desperdicios, resíduos e refugos","account.data_account_type_expenses",0
"ao_26","l10n_ao.l10n_ao_chart_template",26,"l10n_ao.ao_2","MERCADORIAS","account_parent_v10.data_account_type_view",0
"ao_261","l10n_ao.l10n_ao_chart_template",261,"l10n_ao.ao_26","Mercadorias","account_parent_v10.data_account_type_view",0
"ao_261000","l10n_ao.l10n_ao_chart_template",261000,"l10n_ao.ao_261","Mercadorias","account.data_account_type_expenses",0
"ao_262000","l10n_ao.l10n_ao_chart_template",262000,"l10n_ao.ao_261","Mercadorias","account.data_account_type_expenses",0
"ao_269","l10n_ao.l10n_ao_chart_template",269,"l10n_ao.ao_26","Em poder de terceiros","account_parent_v10.data_account_type_view",0
"ao_269100","l10n_ao.l10n_ao_chart_template",269100,"l10n_ao.ao_269","Em poder de terceiros","account.data_account_type_expenses",0
"ao_27","l10n_ao.l10n_ao_chart_template",27,"l10n_ao.ao_2","MATÉRIAS-PRIMAS,MERCADORIAS E OUTROS MATERIAIS EM TRÂNSITO","account_parent_v10.data_account_type_view",0
"ao_271","l10n_ao.l10n_ao_chart_template",271,"l10n_ao.ao_27","Matérias-primas","account_parent_v10.data_account_type_view",0
"ao_271100","l10n_ao.l10n_ao_chart_template",271100,"l10n_ao.ao_271","Matérias-primas","account.data_account_type_expenses",0
"ao_272","l10n_ao.l10n_ao_chart_template",272,"l10n_ao.ao_27","Outros materiais","account_parent_v10.data_account_type_view",0
"ao_272100","l10n_ao.l10n_ao_chart_template",272100,"l10n_ao.ao_272","Outros materiais","account.data_account_type_expenses",0
"ao_273","l10n_ao.l10n_ao_chart_template",273,"l10n_ao.ao_27","Mercadorias","account_parent_v10.data_account_type_view",0
"ao_273100","l10n_ao.l10n_ao_chart_template",273100,"l10n_ao.ao_273","Mercadorias","account.data_account_type_expenses",0
"ao_28","l10n_ao.l10n_ao_chart_template",28,"l10n_ao.ao_2","ADIANTAMENTOS POR CONTA DE COMPRAS","account_parent_v10.data_account_type_view",0
"ao_281","l10n_ao.l10n_ao_chart_template",281,"l10n_ao.ao_28","Matérias-primas e outros materiais","account_parent_v10.data_account_type_view",0
"ao_281100","l10n_ao.l10n_ao_chart_template",281100,"l10n_ao.ao_281","Matérias-primas e outros materiais","account.data_account_type_expenses",0
"ao_282","l10n_ao.l10n_ao_chart_template",282,"l10n_ao.ao_28","Mercadorias","account_parent_v10.data_account_type_view",0
"ao_282100","l10n_ao.l10n_ao_chart_template",282100,"l10n_ao.ao_282","Mercadorias","account.data_account_type_expenses",0
"ao_29","l10n_ao.l10n_ao_chart_template",29,"l10n_ao.ao_2","PROVISÃO PARA DEPRECIAÇÃO DE EXISTENCIAS","account_parent_v10.data_account_type_view",0
"ao_291","l10n_ao.l10n_ao_chart_template",291,"l10n_ao.ao_29","Provisão para depreciação de existências","account_parent_v10.data_account_type_view",0
"ao_291100","l10n_ao.l10n_ao_chart_template",291100,"l10n_ao.ao_291","Provisão para depreciação de existências","account.data_account_type_expenses",0
"ao_292","l10n_ao.l10n_ao_chart_template",292,"l10n_ao.ao_29","Matérias-prima, subsidiárias e de consumo","account_parent_v10.data_account_type_view",0
"ao_292100","l10n_ao.l10n_ao_chart_template",292100,"l10n_ao.ao_292","Matérias-primas, subsidiárias e de consumo","account.data_account_type_expenses",0
"ao_293","l10n_ao.l10n_ao_chart_template",293,"l10n_ao.ao_29","Produtos e trabalhos em curso","account_parent_v10.data_account_type_view",0
"ao_293100","l10n_ao.l10n_ao_chart_template",293100,"l10n_ao.ao_293","Produtos e trabalhos em curso","account.data_account_type_expenses",0
"ao_294","l10n_ao.l10n_ao_chart_template",294,"l10n_ao.ao_29","Produtos acabados e intermédios","account_parent_v10.data_account_type_view",0
"ao_294100","l10n_ao.l10n_ao_chart_template",294100,"l10n_ao.ao_294","Produtos acabados e intermédios","account.data_account_type_expenses",0
"ao_295","l10n_ao.l10n_ao_chart_template",295,"l10n_ao.ao_29","Subprodutos, desperdicios, resíduos e refugos","account_parent_v10.data_account_type_view",0
"ao_295100","l10n_ao.l10n_ao_chart_template",295100,"l10n_ao.ao_295","Subprodutos, desperdicios, resíduos e refugos","account.data_account_type_expenses",0
"ao_296","l10n_ao.l10n_ao_chart_template",296,"l10n_ao.ao_29","Mercadorias","account_parent_v10.data_account_type_view",0
"ao_296100","l10n_ao.l10n_ao_chart_template",296100,"l10n_ao.ao_296","Mercadorias","account.data_account_type_expenses",0
"ao_3","l10n_ao.l10n_ao_chart_template",3,"l10n_ao.ao_0","TERCEIROS","account_parent_v10.data_account_type_view",0
"ao_31","l10n_ao.l10n_ao_chart_template",31,"l10n_ao.ao_3","CLIENTE","account_parent_v10.data_account_type_view",0
"ao_311","l10n_ao.l10n_ao_chart_template",311,"l10n_ao.ao_31","Clientes Correntes","account_parent_v10.data_account_type_view",0
"ao_3111","l10n_ao.l10n_ao_chart_template",3111,"l10n_ao.ao_311","Grupo","account_parent_v10.data_account_type_view",0
"ao_311110","l10n_ao.l10n_ao_chart_template",311110,"l10n_ao.ao_3111","Subsidiárias","account.data_account_type_current_assets",0
"ao_311120","l10n_ao.l10n_ao_chart_template",311120,"l10n_ao.ao_3111","Associadas","account.data_account_type_current_assets",0
"ao_3112","l10n_ao.l10n_ao_chart_template",3112,"l10n_ao.ao_311","Não Grupo","account_parent_v10.data_account_type_view",0
"ao_311210","l10n_ao.l10n_ao_chart_template",311210,"l10n_ao.ao_3112","Nacionais","account.data_account_type_receivable",1
"ao_311220","l10n_ao.l10n_ao_chart_template",311220,"l10n_ao.ao_3112","Estrangeiros","account.data_account_type_receivable",1
"ao_312","l10n_ao.l10n_ao_chart_template",312,"l10n_ao.ao_31","Clientes - títulos a receber","account_parent_v10.data_account_type_view",0
"ao_3121","l10n_ao.l10n_ao_chart_template",3121,"l10n_ao.ao_312","Grupo","account_parent_v10.data_account_type_view",0
"ao_312110","l10n_ao.l10n_ao_chart_template",312110,"l10n_ao.ao_3121","Subsidiárias","account.data_account_type_current_assets",0
"ao_312120","l10n_ao.l10n_ao_chart_template",312120,"l10n_ao.ao_3121","Associadas","account.data_account_type_current_assets",0
"ao_3122","l10n_ao.l10n_ao_chart_template",3122,"l10n_ao.ao_312","Não grupo","account_parent_v10.data_account_type_view",0
"ao_312210","l10n_ao.l10n_ao_chart_template",312210,"l10n_ao.ao_3122","Nacionais","account.data_account_type_current_assets",0
"ao_312220","l10n_ao.l10n_ao_chart_template",312220,"l10n_ao.ao_3122","Estrangeiros","account.data_account_type_current_assets",0
"ao_313","l10n_ao.l10n_ao_chart_template",313,"l10n_ao.ao_31","Clientes - títulos descontados","account_parent_v10.data_account_type_view",0
"ao_3131","l10n_ao.l10n_ao_chart_template",3131,"l10n_ao.ao_313","Grupo","account_parent_v10.data_account_type_view",0
"ao_313110","l10n_ao.l10n_ao_chart_template",313110,"l10n_ao.ao_3131","Subsidiárias","account.data_account_type_current_assets",0
"ao_313120","l10n_ao.l10n_ao_chart_template",313120,"l10n_ao.ao_3131","Associadas","account.data_account_type_current_assets",0
"ao_3132","l10n_ao.l10n_ao_chart_template",3132,"l10n_ao.ao_313","Não grupo","account_parent_v10.data_account_type_view",0
"ao_313210","l10n_ao.l10n_ao_chart_template",313210,"l10n_ao.ao_3132","Nacionais","account.data_account_type_current_assets",0
"ao_313220","l10n_ao.l10n_ao_chart_template",313220,"l10n_ao.ao_3132","Estrangeiros","account.data_account_type_current_assets",0
